DAD655CD510A
source,time,hwid,type,samples,maxRSSI,mean,stddev
DAD655CD510A,1502473042,459F7A08D5D7,2,19,-66,-67.0,2.94392
DAD655CD510A,1502473102,9A34ECDEA99E,2,29,-66,-66.7241,2.58977
DAD655CD510A,1502473102,6392B6C5FB53,2,30,-51,-51.7667,0.430183
DAD655CD510A,1502473102,459F7A08D5D7,2,28,-66,-67.1429,2.59222
DAD655CD510A,1502473102,5D358CDAED0D,2,30,-55,-55.1333,0.434174
DAD655CD510A,1502473102,9A34ECDEA99E,2,29,-66,-66.7241,2.58977
DAD655CD510A,1502473102,6392B6C5FB53,2,30,-51,-51.7667,0.430183
DAD655CD510A,1502473102,459F7A08D5D7,2,28,-66,-67.1429,2.59222
DAD655CD510A,1502473102,5D358CDAED0D,2,30,-55,-55.1333,0.434174
DAD655CD510A,1502473102,9A34ECDEA99E,2,29,-66,-66.7241,2.58977
DAD655CD510A,1502473102,6392B6C5FB53,2,30,-51,-51.7667,0.430183
DAD655CD510A,1502473102,459F7A08D5D7,2,28,-66,-67.1429,2.59222
DAD655CD510A,1502473102,5D358CDAED0D,2,30,-55,-55.1333,0.434174
DAD655CD510A,1502473102,9A34ECDEA99E,2,29,-66,-66.7241,2.58977
DAD655CD510A,1502473102,6392B6C5FB53,2,30,-51,-51.7667,0.430183
DAD655CD510A,1502473102,459F7A08D5D7,2,28,-66,-67.1429,2.59222
DAD655CD510A,1502473102,5D358CDAED0D,2,30,-55,-55.1333,0.434174
DAD655CD510A,1502473102,9A34ECDEA99E,2,29,-66,-66.7241,2.58977
DAD655CD510A,1502473102,6392B6C5FB53,2,30,-51,-51.7667,0.430183
DAD655CD510A,1502473102,459F7A08D5D7,2,28,-66,-67.1429,2.59222
DAD655CD510A,1502473102,5D358CDAED0D,2,30,-55,-55.1333,0.434174
DAD655CD510A,1502473102,9A34ECDEA99E,2,29,-66,-66.7241,2.58977
DAD655CD510A,1502473102,6392B6C5FB53,2,30,-51,-51.7667,0.430183
DAD655CD510A,1502473102,459F7A08D5D7,2,28,-66,-67.1429,2.59222
DAD655CD510A,1502473102,5D358CDAED0D,2,30,-55,-55.1333,0.434174
DAD655CD510A,1502473102,9A34ECDEA99E,2,29,-66,-66.7241,2.58977
DAD655CD510A,1502473102,6392B6C5FB53,2,30,-51,-51.7667,0.430183
DAD655CD510A,1502473102,459F7A08D5D7,2,28,-66,-67.1429,2.59222
DAD655CD510A,1502473102,5D358CDAED0D,2,30,-55,-55.1333,0.434174
DAD655CD510A,1502473162,9A34ECDEA99E,2,28,-66,-66.8571,0.803431
DAD655CD510A,1502473162,6392B6C5FB53,2,30,-51,-51.7,0.466092
DAD655CD510A,1502473162,459F7A08D5D7,2,28,-63,-67.4286,2.67261
DAD655CD510A,1502473162,F9632B2DFC58,2,20,-82,-86.15,2.64127
DAD655CD510A,1502473222,9A34ECDEA99E,2,29,-64,-66.1724,2.36143
DAD655CD510A,1502473222,6392B6C5FB53,2,30,-52,-52.2,0.406838
DAD655CD510A,1502473222,459F7A08D5D7,2,28,-64,-68.0,2.80212
DAD655CD510A,1502473222,F9632B2DFC58,2,26,-80,-83.5,2.28473
DAD655CD510A,1502473342,9A34ECDEA99E,2,30,-64,-66.5333,3.09319
DAD655CD510A,1502473342,6392B6C5FB53,2,30,-50,-51.1,0.480661
DAD655CD510A,1502473342,459F7A08D5D7,2,29,-62,-68.5172,4.88891
DAD655CD510A,1502473342,F9632B2DFC58,2,25,-76,-82.92,2.76767
DAD655CD510A,1502473402,6392B6C5FB53,2,30,-50,-51.2667,0.520831
DAD655CD510A,1502473402,459F7A08D5D7,2,30,-65,-66.8667,1.79527
DAD655CD510A,1502473402,F9632B2DFC58,2,21,-78,-82.619,2.03657
DAD655CD510A,1502473402,5D358CDAED0D,2,30,-54,-54.7333,1.04826
DAD655CD510A,1502473462,6392B6C5FB53,2,30,-50,-51.7,1.05536
DAD655CD510A,1502473462,459F7A08D5D7,2,28,-64,-66.3214,2.32624
DAD655CD510A,1502473462,F9632B2DFC58,2,25,-75,-78.56,2.04287
DAD655CD510A,1502473462,5D358CDAED0D,2,29,-54,-54.931,0.842234
DAD655CD510A,1502473522,6392B6C5FB53,2,21,-51,-51.5714,0.507093
DAD655CD510A,1502473522,459F7A08D5D7,2,17,-65,-66.9412,2.7265
DAD655CD510A,1502473522,F9632B2DFC58,2,17,-79,-81.8235,2.48081
DAD655CD510A,1502473522,5D358CDAED0D,2,22,-54,-55.0455,0.575474
DAD655CD510A,1502473522,6392B6C5FB53,2,21,-51,-51.5714,0.507093
DAD655CD510A,1502473522,459F7A08D5D7,2,17,-65,-66.9412,2.7265
DAD655CD510A,1502473522,F9632B2DFC58,2,17,-79,-81.8235,2.48081
DAD655CD510A,1502473522,5D358CDAED0D,2,22,-54,-55.0455,0.575474
DAD655CD510A,1502473582,6392B6C5FB53,2,30,-51,-51.2,0.406839
DAD655CD510A,1502473582,459F7A08D5D7,2,21,-65,-66.1429,0.573213
DAD655CD510A,1502473582,F9632B2DFC58,2,29,-80,-86.2414,2.44446
DAD655CD510A,1502473582,5D358CDAED0D,2,30,-55,-55.5667,0.504007
DAD655CD510A,1502473582,6392B6C5FB53,2,30,-51,-51.2,0.406839
DAD655CD510A,1502473582,459F7A08D5D7,2,21,-65,-66.1429,0.573213
DAD655CD510A,1502473582,F9632B2DFC58,2,29,-80,-86.2414,2.44446
DAD655CD510A,1502473582,5D358CDAED0D,2,30,-55,-55.5667,0.504007
DAD655CD510A,1502473642,6392B6C5FB53,2,29,-50,-50.931,0.371391
DAD655CD510A,1502473642,459F7A08D5D7,2,22,-63,-65.4545,0.800433
DAD655CD510A,1502473642,F9632B2DFC58,2,25,-74,-81.76,4.40908
DAD655CD510A,1502473642,5D358CDAED0D,2,30,-55,-56.0,0.694808
DAD655CD510A,1502473642,6392B6C5FB53,2,29,-50,-50.931,0.371391
DAD655CD510A,1502473642,459F7A08D5D7,2,22,-63,-65.4545,0.800433
DAD655CD510A,1502473642,F9632B2DFC58,2,25,-74,-81.76,4.40908
DAD655CD510A,1502473642,5D358CDAED0D,2,30,-55,-56.0,0.694808
DAD655CD510A,1502473702,6392B6C5FB53,2,30,-50,-51.1333,0.434171
DAD655CD510A,1502473702,459F7A08D5D7,2,20,-65,-66.75,2.07428
DAD655CD510A,1502473702,5D358CDAED0D,2,29,-54,-55.4483,0.631677
DAD655CD510A,1502473702,9A34ECDEA99E,2,29,-64,-66.0,0.597617
DAD655CD510A,1502473702,6392B6C5FB53,2,30,-50,-51.1333,0.434171
DAD655CD510A,1502473702,459F7A08D5D7,2,20,-65,-66.75,2.07428
DAD655CD510A,1502473702,5D358CDAED0D,2,29,-54,-55.4483,0.631677
DAD655CD510A,1502473702,9A34ECDEA99E,2,29,-64,-66.0,0.597617
DAD655CD510A,1502473762,6392B6C5FB53,2,30,-51,-51.8,0.550861
DAD655CD510A,1502473762,459F7A08D5D7,2,22,-65,-65.9545,0.652999
DAD655CD510A,1502473762,F9632B2DFC58,2,26,-75,-80.3462,2.22607
DAD655CD510A,1502473762,5D358CDAED0D,2,27,-54,-54.8148,0.557262
DAD655CD510A,1502473762,6392B6C5FB53,2,30,-51,-51.8,0.550861
DAD655CD510A,1502473762,459F7A08D5D7,2,22,-65,-65.9545,0.652999
DAD655CD510A,1502473762,F9632B2DFC58,2,26,-75,-80.3462,2.22607
DAD655CD510A,1502473762,5D358CDAED0D,2,27,-54,-54.8148,0.557262
DAD655CD510A,1502473822,6392B6C5FB53,2,30,-50,-51.3,0.595963
DAD655CD510A,1502473822,459F7A08D5D7,2,21,-64,-65.5714,1.85934
DAD655CD510A,1502473822,F9632B2DFC58,2,26,-75,-78.3461,3.22419
DAD655CD510A,1502473822,5D358CDAED0D,2,27,-54,-54.4815,0.509175
DAD655CD510A,1502473822,6392B6C5FB53,2,30,-50,-51.3,0.595963
DAD655CD510A,1502473822,459F7A08D5D7,2,21,-64,-65.5714,1.85934
DAD655CD510A,1502473822,F9632B2DFC58,2,26,-75,-78.3461,3.22419
DAD655CD510A,1502473822,5D358CDAED0D,2,27,-54,-54.4815,0.509175
DAD655CD510A,1502473882,6392B6C5FB53,2,30,-51,-51.0,0.0
DAD655CD510A,1502473882,459F7A08D5D7,2,22,-65,-65.7273,0.882733
DAD655CD510A,1502473882,F9632B2DFC58,2,23,-77,-82.4348,3.65347
DAD655CD510A,1502473882,5D358CDAED0D,2,30,-53,-54.0667,0.449776
DAD655CD510A,1502473882,6392B6C5FB53,2,30,-51,-51.0,0.0
DAD655CD510A,1502473882,459F7A08D5D7,2,22,-65,-65.7273,0.882733
DAD655CD510A,1502473882,F9632B2DFC58,2,23,-77,-82.4348,3.65347
DAD655CD510A,1502473882,5D358CDAED0D,2,30,-53,-54.0667,0.449776
DAD655CD510A,1502473942,6392B6C5FB53,2,29,-51,-51.3448,0.483725
DAD655CD510A,1502473942,459F7A08D5D7,2,21,-65,-65.7619,1.04426
DAD655CD510A,1502473942,F9632B2DFC58,2,24,-74,-80.5,3.3751
DAD655CD510A,1502473942,5D358CDAED0D,2,30,-53,-54.4333,0.568321
DAD655CD510A,1502473942,6392B6C5FB53,2,29,-51,-51.3448,0.483725
DAD655CD510A,1502473942,459F7A08D5D7,2,21,-65,-65.7619,1.04426
DAD655CD510A,1502473942,F9632B2DFC58,2,24,-74,-80.5,3.3751
DAD655CD510A,1502473942,5D358CDAED0D,2,30,-53,-54.4333,0.568321
DAD655CD510A,1502474002,6392B6C5FB53,2,30,-51,-51.9333,0.253708
DAD655CD510A,1502474002,459F7A08D5D7,2,22,-65,-66.2727,0.631086
DAD655CD510A,1502474002,5D358CDAED0D,2,29,-53,-54.8966,0.488791
DAD655CD510A,1502474002,9A34ECDEA99E,2,28,-65,-66.0,1.1547
DAD655CD510A,1502474002,6392B6C5FB53,2,30,-51,-51.9333,0.253708
DAD655CD510A,1502474002,459F7A08D5D7,2,22,-65,-66.2727,0.631086
DAD655CD510A,1502474002,5D358CDAED0D,2,29,-53,-54.8966,0.488791
DAD655CD510A,1502474002,9A34ECDEA99E,2,28,-65,-66.0,1.1547
DAD655CD510A,1502474062,6392B6C5FB53,2,30,-51,-51.8667,0.345746
DAD655CD510A,1502474062,459F7A08D5D7,2,22,-65,-66.7273,1.38639
DAD655CD510A,1502474062,F9632B2DFC58,2,24,-74,-78.0833,2.10417
DAD655CD510A,1502474062,5D358CDAED0D,2,29,-53,-54.2414,0.510964
DAD655CD510A,1502474062,6392B6C5FB53,2,30,-51,-51.8667,0.345746
DAD655CD510A,1502474062,459F7A08D5D7,2,22,-65,-66.7273,1.38639
DAD655CD510A,1502474062,F9632B2DFC58,2,24,-74,-78.0833,2.10417
DAD655CD510A,1502474062,5D358CDAED0D,2,29,-53,-54.2414,0.510964
DAD655CD510A,1502474122,6392B6C5FB53,2,29,-52,-52.0,0.0
DAD655CD510A,1502474122,459F7A08D5D7,2,20,-66,-67.65,0.812727
DAD655CD510A,1502474122,F9632B2DFC58,2,28,-76,-78.0,0.981308
DAD655CD510A,1502474122,5D358CDAED0D,2,30,-53,-54.0,0.262613
DAD655CD510A,1502474122,6392B6C5FB53,2,29,-52,-52.0,0.0
DAD655CD510A,1502474122,459F7A08D5D7,2,20,-66,-67.65,0.812727
DAD655CD510A,1502474122,F9632B2DFC58,2,28,-76,-78.0,0.981308
DAD655CD510A,1502474122,5D358CDAED0D,2,30,-53,-54.0,0.262613
DAD655CD510A,1502474182,9A34ECDEA99E,2,26,-65,-66.1923,1.49718
DAD655CD510A,1502474182,6392B6C5FB53,2,30,-52,-52.0,0.0
DAD655CD510A,1502474182,459F7A08D5D7,2,22,-67,-68.2273,1.02036
DAD655CD510A,1502474182,F9632B2DFC58,2,30,-73,-78.9333,2.25807
DAD655CD510A,1502474182,9A34ECDEA99E,2,26,-65,-66.1923,1.49718
DAD655CD510A,1502474182,6392B6C5FB53,2,30,-52,-52.0,0.0
