459F7A08D5D7
source,time,hwid,type,samples,maxRSSI,mean,stddev
459F7A08D5D7,1502474725,DAD655CD510A,2,15,-64,-67.2667,3.03472
459F7A08D5D7,1502474785,DAD655CD510A,2,14,-65,-66.0,0.392232
459F7A08D5D7,1502474785,6392B6C5FB53,2,13,-67,-68.9231,1.11516
459F7A08D5D7,1502474785,9A34ECDEA99E,2,19,-77,-80.0526,2.19782
459F7A08D5D7,1502474785,5D358CDAED0D,2,21,-68,-69.3333,1.06458
459F7A08D5D7,1502474845,F9632B2DFC58,2,12,-82,-86.1667,2.12489
459F7A08D5D7,1502474845,9A34ECDEA99E,2,14,-76,-79.5714,2.50274
459F7A08D5D7,1502474845,5D358CDAED0D,2,15,-68,-69.0667,0.593617
459F7A08D5D7,1502474845,DAD655CD510A,2,11,-65,-65.9091,0.301512
459F7A08D5D7,1502474905,DAD655CD510A,2,16,-65,-65.875,0.341565
459F7A08D5D7,1502474905,6392B6C5FB53,2,15,-69,-69.2,0.414038
459F7A08D5D7,1502474905,9A34ECDEA99E,2,22,-77,-79.1818,1.56255
459F7A08D5D7,1502474905,5D358CDAED0D,2,22,-68,-69.4091,0.796366
459F7A08D5D7,1502474965,DAD655CD510A,2,21,-66,-66.0476,0.218219
459F7A08D5D7,1502474965,6392B6C5FB53,2,19,-67,-68.6842,0.885225
459F7A08D5D7,1502474965,9A34ECDEA99E,2,8,-75,-77.25,1.58114
459F7A08D5D7,1502474965,5D358CDAED0D,2,29,-69,-69.2758,0.527568
459F7A08D5D7,1502475025,5D358CDAED0D,2,28,-66,-75.7857,4.18425
459F7A08D5D7,1502475025,DAD655CD510A,2,21,-65,-67.9048,1.51344
459F7A08D5D7,1502475025,6392B6C5FB53,2,19,-65,-68.4211,1.21636
459F7A08D5D7,1502475025,9A34ECDEA99E,2,12,-77,-78.6667,1.43548
459F7A08D5D7,1502475085,5D358CDAED0D,2,29,-73,-77.0345,2.47101
459F7A08D5D7,1502475085,DAD655CD510A,2,18,-66,-67.4444,0.983526
459F7A08D5D7,1502475085,6392B6C5FB53,2,17,-66,-67.6471,1.53872
459F7A08D5D7,1502475085,F9632B2DFC58,2,24,-83,-86.375,1.86063
459F7A08D5D7,1502475145,5D358CDAED0D,2,27,-71,-78.3704,3.86451
459F7A08D5D7,1502475145,DAD655CD510A,2,18,-66,-72.0556,4.63328
459F7A08D5D7,1502475145,6392B6C5FB53,2,23,-67,-69.1739,2.18782
459F7A08D5D7,1502475145,F9632B2DFC58,2,22,-81,-86.0,2.67261
459F7A08D5D7,1502475205,5D358CDAED0D,2,27,-74,-76.4074,3.05412
459F7A08D5D7,1502475205,DAD655CD510A,2,23,-69,-69.5652,0.895755
459F7A08D5D7,1502475205,6392B6C5FB53,2,21,-69,-69.6667,0.730297
459F7A08D5D7,1502475205,F9632B2DFC58,2,25,-82,-85.12,2.08806
459F7A08D5D7,1502475265,5D358CDAED0D,2,26,-71,-73.3462,1.57333
459F7A08D5D7,1502475265,DAD655CD510A,2,26,-69,-72.0,4.20476
459F7A08D5D7,1502475265,6392B6C5FB53,2,30,-64,-68.7333,1.65953
459F7A08D5D7,1502475265,F9632B2DFC58,2,22,-81,-86.3182,3.28614
459F7A08D5D7,1502475325,5D358CDAED0D,2,29,-71,-76.4828,3.13529
459F7A08D5D7,1502475325,DAD655CD510A,2,29,-66,-70.7931,3.5994
459F7A08D5D7,1502475325,6392B6C5FB53,2,29,-67,-69.8621,2.13348
459F7A08D5D7,1502475325,F9632B2DFC58,2,26,-84,-86.1538,1.68979
459F7A08D5D7,1502475385,5D358CDAED0D,2,27,-72,-77.1852,3.81331
459F7A08D5D7,1502475385,DAD655CD510A,2,28,-65,-68.3571,2.66964
459F7A08D5D7,1502475385,6392B6C5FB53,2,28,-67,-70.3571,1.87012
459F7A08D5D7,1502475385,F9632B2DFC58,2,29,-81,-83.0345,2.06125
459F7A08D5D7,1502475445,5D358CDAED0D,2,28,-73,-75.9286,1.67616
459F7A08D5D7,1502475445,DAD655CD510A,2,30,-70,-73.0333,1.75152
459F7A08D5D7,1502475445,6392B6C5FB53,2,28,-67,-71.3929,1.68521
459F7A08D5D7,1502475445,F9632B2DFC58,2,20,-81,-84.55,2.56443
459F7A08D5D7,1502475505,5D358CDAED0D,2,27,-70,-78.2222,5.33734
459F7A08D5D7,1502475505,DAD655CD510A,2,29,-67,-72.6552,5.20491
459F7A08D5D7,1502475505,6392B6C5FB53,2,28,-66,-69.75,2.3194
459F7A08D5D7,1502475505,F9632B2DFC58,2,20,-83,-88.05,2.30503
459F7A08D5D7,1502475565,5D358CDAED0D,2,22,-74,-80.9546,4.61341
459F7A08D5D7,1502475565,DAD655CD510A,2,29,-67,-70.5517,3.70893
459F7A08D5D7,1502475565,6392B6C5FB53,2,29,-67,-71.0,2.20389
459F7A08D5D7,1502475565,F9632B2DFC58,2,25,-80,-84.52,2.14321
459F7A08D5D7,1502475685,5D358CDAED0D,2,26,-65,-75.1154,6.91854
459F7A08D5D7,1502475685,DAD655CD510A,2,28,-63,-71.3929,5.03572
459F7A08D5D7,1502475685,6392B6C5FB53,2,28,-66,-70.1071,2.51425
459F7A08D5D7,1502475685,F9632B2DFC58,2,22,-80,-83.2727,2.3741
459F7A08D5D7,1502475745,5D358CDAED0D,2,29,-65,-66.5517,0.73612
459F7A08D5D7,1502475745,DAD655CD510A,2,29,-64,-66.7931,3.42657
459F7A08D5D7,1502475745,6392B6C5FB53,2,30,-68,-70.4333,2.14449
459F7A08D5D7,1502475745,F9632B2DFC58,2,19,-84,-87.3158,1.56534
459F7A08D5D7,1502475805,5D358CDAED0D,2,29,-65,-66.069,0.650882
459F7A08D5D7,1502475805,DAD655CD510A,2,29,-62,-65.5862,2.95825
459F7A08D5D7,1502475805,6392B6C5FB53,2,29,-64,-72.0345,5.28801
459F7A08D5D7,1502475805,9A34ECDEA99E,2,28,-72,-75.7857,1.61835
459F7A08D5D7,1502475865,5D358CDAED0D,2,30,-66,-66.3667,0.490133
459F7A08D5D7,1502475865,DAD655CD510A,2,27,-63,-64.7037,1.1373
459F7A08D5D7,1502475865,9A34ECDEA99E,2,27,-72,-73.8148,0.962251
459F7A08D5D7,1502475865,6392B6C5FB53,2,22,-77,-81.5,3.59563
459F7A08D5D7,1502475925,5D358CDAED0D,2,30,-65,-66.9667,1.44993
459F7A08D5D7,1502475925,DAD655CD510A,2,28,-64,-65.0357,0.637248
459F7A08D5D7,1502475925,6392B6C5FB53,2,30,-69,-76.7667,4.09106
459F7A08D5D7,1502475925,9A34ECDEA99E,2,30,-73,-75.6667,1.97106
