5D358CDAED0D
time,hwid,type,samples,maxRSSI,mean,stddev
  (1502292179, '459F7A08D5D7', 2, 29, -62, -63.20689392089844, 0.5592922568321228)]]
[[ (1502292239, 'F9632B2DFC58', 2, 27, -69, -69.62963104248047, 0.7415236234664917)
  (1502292239, 'DAD655CD510A', 2, 28, -55, -56.60714340209961, 0.6288891434669495)
  (1502292239, '94DC6692F976', 3, 30, -49, -49.233333587646484, 0.43018344044685364)
  (1502292239, '6392B6C5FB53', 2, 30, -45, -45.03333282470703, 0.49013352394104004)]]
[[ (1502292299, 'F9632B2DFC58', 2, 28, -69, -70.32144165039062, 0.8189238905906677)
  (1502292299, 'DAD655CD510A', 2, 30, -54, -55.73332977294922, 0.827682375907898)
  (1502292299, '94DC6692F976', 3, 28, -49, -49.96428298950195, 0.5078740119934082)
  (1502292299, '6392B6C5FB53', 2, 28, -45, -45.642860412597656, 0.4879499673843384)]]
[[ (1502292359, 'F9632B2DFC58', 2, 29, -68, -70.41380310058594, 1.1185829639434814)
  (1502292359, 'DAD655CD510A', 2, 30, -55, -57.13333511352539, 1.0080138444900513)
  (1502292359, '94DC6692F976', 3, 30, -49, -50.500003814697266, 0.9001910090446472)
  (1502292359, '6392B6C5FB53', 2, 29, -41, -45.655174255371094, 0.9737939238548279)]]
[[ (1502292419, 'F9632B2DFC58', 2, 30, -67, -69.4000015258789, 1.1626328229904175)
  (1502292419, 'DAD655CD510A', 2, 29, -55, -55.93103790283203, 0.8422352075576782)
  (1502292419, '94DC6692F976', 3, 30, -48, -49.000003814697266, 0.7427816987037659)
  (1502292419, '6392B6C5FB53', 2, 30, -46, -46.16666030883789, 0.37904971837997437)]]
[[ (1502292479, 'F9632B2DFC58', 2, 28, -69, -70.42858123779297, 0.9200887084007263)
  (1502292479, 'DAD655CD510A', 2, 28, -55, -55.71428680419922, 0.6586824655532837)
  (1502292479, '94DC6692F976', 3, 30, -48, -49.16666793823242, 0.8742815256118774)
  (1502292479, '6392B6C5FB53', 2, 29, -46, -46.51723861694336, 0.5085476040840149)]]
[[ (1502292539, 'F9632B2DFC58', 2, 28, -69, -71.46429443359375, 1.6883519887924194)
  (1502292539, 'DAD655CD510A', 2, 30, -55, -56.766666412353516, 1.6543227434158325)
  (1502292539, '94DC6692F976', 3, 29, -46, -48.82758712768555, 0.8891801834106445)
  (1502292539, '6392B6C5FB53', 2, 30, -43, -46.16667175292969, 0.9128707051277161)]]
[[(1502292599, 'F9632B2DFC58', 2, 28, -69, -70.25, 0.7005278468132019)
  (1502292599, 'DAD655CD510A', 2, 30, -55, -58.400001525878906, 1.9404932260513306)
  (1502292599, '94DC6692F976', 3, 30, -47, -48.43333053588867, 0.7738538980484009)
  (1502292599, '6392B6C5FB53', 2, 29, -47, -47.482757568359375, 0.5744995474815369)]]
[[ (1502292659, 'F9632B2DFC58', 2, 29, -69, -70.72413635253906, 0.7971620559692383)
  (1502292659, 'DAD655CD510A', 2, 27, -58, -60.55555725097656, 1.3397283554077148)
  (1502292659, '94DC6692F976', 3, 30, -47, -49.06666564941406, 0.9071871638298035)
  (1502292659, '6392B6C5FB53', 2, 28, -46, -46.785709381103516, 0.49867621064186096)]]
[[ (1502292719, 'F9632B2DFC58', 2, 29, -69, -70.72413635253906, 0.701862096786499)
  (1502292719, 'DAD655CD510A', 2, 29, -59, -60.2068977355957, 1.0134563446044922)
  (1502292719, '94DC6692F976', 3, 29, -45, -49.31034469604492, 1.1052942276000977)
  (1502292719, '6392B6C5FB53', 2, 30, -45, -46.666664123535156, 0.7580983638763428)]]
[[ (1502292779, 'F9632B2DFC58', 2, 26, -69, -71.11537170410156, 1.3061994314193726)
  (1502292779, 'DAD655CD510A', 2, 30, -56, -60.69999313354492, 1.9502404928207397)
  (1502292779, '94DC6692F976', 3, 28, -44, -49.28571319580078, 1.822841763496399)
  (1502292779, '6392B6C5FB53', 2, 30, -45, -47.366668701171875, 1.3767365217208862)]]
[[ (1502292839, 'F9632B2DFC58', 2, 26, -69, -70.73075866699219, 0.6038331389427185)
  (1502292839, 'DAD655CD510A', 2, 30, -57, -58.43333435058594, 2.0288162231445312)
  (1502292839, '94DC6692F976', 3, 29, -50, -50.48276138305664, 0.5744978785514832)
  (1502292839, '2D1032CDC2EC', 3, 30, -50, -52.000003814697266, 1.1141724586486816)]]
[[ (1502292899, 'F9632B2DFC58', 2, 30, -69, -70.39999389648438, 0.6214535236358643)
  (1502292899, '94DC6692F976', 3, 30, -50, -50.9333381652832, 0.7396791577339172)
  (1502292899, '6392B6C5FB53', 2, 30, -48, -49.000003814697266, 0.6948083639144897)
  (1502292899, '2D1032CDC2EC', 3, 29, -50, -51.48275375366211, 0.6876814961433411)]]
[[ (1502292959, 'F9632B2DFC58', 2, 29, -69, -70.89654541015625, 0.8596020936965942)
  (1502292959, 'DAD655CD510A', 2, 30, -57, -59.86666488647461, 1.4558656215667725)
  (1502292959, '94DC6692F976', 3, 30, -50, -50.60000228881836, 0.7701326608657837)
  (1502292959, '6392B6C5FB53', 2, 30, -47, -48.16666793823242, 0.5920937657356262)]]
[[ (1502293019, 'F9632B2DFC58', 2, 29, -69, -69.58621978759766, 0.7327674031257629)
  (1502293019, 'DAD655CD510A', 2, 28, -59, -60.32142639160156, 0.6696365475654602)
  (1502293019, '94DC6692F976', 3, 29, -48, -49.82759094238281, 0.8891782760620117)
  (1502293019, '6392B6C5FB53', 2, 29, -47, -47.620689392089844, 0.6768507957458496)]]
[[ (1502293079, 'F9632B2DFC58', 2, 26, -69, -69.34615325927734, 0.5615898966789246)
  (1502293079, 'DAD655CD510A', 2, 30, -57, -58.70000076293945, 0.9523113965988159)
  (1502293079, '94DC6692F976', 3, 28, -47, -49.78571701049805, 0.6862212419509888)
  (1502293079, '6392B6C5FB53', 2, 30, -46, -47.39999771118164, 0.6746644377708435)]]
