9A34ECDEA99E
time,hwid,type,samples,maxRSSI,mean,stddev
[[ (1502290935, '94DC6692F976', 3, 30, -56, -57.23332977294922, 0.5683208107948303)
  (1502290935, '5D358CDAED0D', 2, 30, -56, -56.766658782958984, 0.6260625123977661)
  (1502290935, 'DAD655CD510A', 2, 30, -61, -63.033329010009766, 0.8087170720100403)
  (1502290935, '6392B6C5FB53', 2, 30, -65, -70.0333480834961, 2.296673536300659)]]
[[ (1502290995, '94DC6692F976', 3, 29, -57, -59.103450775146484, 0.9763205647468567)
  (1502290995, '5D358CDAED0D', 2, 30, -57, -57.83333206176758, 0.5306681394577026)
  (1502290995, 'DAD655CD510A', 2, 29, -62, -62.8620719909668, 0.5157626271247864)
  (1502290995, '6392B6C5FB53', 2, 29, -64, -66.17240905761719, 0.9284765124320984)]]
[[ (1502291055, '5D358CDAED0D', 2, 29, -57, -57.75861358642578, 0.5109644532203674)
  (1502291055, 'DAD655CD510A', 2, 29, -62, -62.72414016723633, 0.5275654196739197)
  (1502291055, '94DC6692F976', 3, 30, -58, -59.766666412353516, 0.9714311957359314)
  (1502291055, '6392B6C5FB53', 2, 30, -64, -66.23332977294922, 0.9714295864105225)]]
[[ (1502291115, '5D358CDAED0D', 2, 30, -57, -59.166664123535156, 1.147210955619812)
  (1502291115, 'DAD655CD510A', 2, 30, -62, -62.599998474121094, 0.5632418990135193)
  (1502291115, '94DC6692F976', 3, 30, -58, -59.566673278808594, 0.935260534286499)
  (1502291115, '6392B6C5FB53', 2, 28, -62, -67.10713958740234, 2.6574740409851074)]]
[[ (1502291175, '5D358CDAED0D', 2, 30, -59, -60.56666564941406, 0.8583598136901855)
  (1502291175, 'DAD655CD510A', 2, 30, -62, -62.63332748413086, 0.5560535192489624)
  (1502291175, '94DC6692F976', 3, 30, -58, -59.60000228881836, 1.1325896978378296)
  (1502291175, '6392B6C5FB53', 2, 28, -63, -67.14285278320312, 2.490189790725708)]]
