459F7A08D5D7
time,hwid,type,samples,maxRSSI,mean,stddev
  (1502378667, 'DAD655CD510A', 2, 18, -64, -65.38890075683594, 0.9785293936729431)
  (1502378667, 'F9632B2DFC58', 2, 16, -79, -82.56250762939453, 2.189939022064209)]]
[[ (1502378727, 'DAD655CD510A', 2, 15, -65, -65.46666717529297, 0.5163978338241577)
  (1502378727, 'F9632B2DFC58', 2, 11, -76, -81.7272720336914, 2.1950347423553467)
  (1502378727, '5D358CDAED0D', 2, 15, -64, -65.06666564941406, 0.5936166644096375)
  (1502378727, '9A34ECDEA99E', 2, 13, -75, -76.23077392578125, 0.9268090128898621)]]
[[(1502378787, '5D358CDAED0D', 2, 22, -65, -65.5, 0.7400122880935669)
  (1502378787, '9A34ECDEA99E', 2, 18, -74, -76.44444274902344, 1.5038073062896729)
  (1502378787, '6392B6C5FB53', 2, 21, -64, -65.4285659790039, 1.0281732082366943)
  (1502378787, 'DAD655CD510A', 2, 21, -64, -65.47618865966797, 0.6796354651451111)]]
[[ (1502378427, '9A34ECDEA99E', 2, 27, -76, -79.51850891113281, 2.359437942504883)
  (1502378427, '6392B6C5FB53', 2, 28, -59, -65.28572082519531, 1.6068633794784546)
  (1502378427, 'F9632B2DFC58', 2, 22, -80, -82.68182373046875, 1.861548900604248)
  (1502378427, '5D358CDAED0D', 2, 29, -63, -64.5172348022461, 0.784706711769104)]]
[[ (1502378847, '9A34ECDEA99E', 2, 21, -73, -75.85713958740234, 2.242446184158325)
  (1502378847, '6392B6C5FB53', 2, 23, -64, -65.6956558227539, 1.0632165670394897)
  (1502378847, 'F9632B2DFC58', 2, 20, -80, -84.25000762939453, 3.258592367172241)
  (1502378847, 'DAD655CD510A', 2, 23, -64, -65.13043212890625, 0.8148819208145142)]]
[[ (1502378907, '9A34ECDEA99E', 2, 28, -73, -75.28572082519531, 1.181873083114624)
  (1502378907, '6392B6C5FB53', 2, 29, -64, -65.72413635253906, 1.601260781288147)
  (1502378907, 'F9632B2DFC58', 2, 19, -82, -85.4210433959961, 2.2190053462982178)
  (1502378907, 'DAD655CD510A', 2, 29, -65, -65.72415161132812, 0.5275651216506958)]]
[[ (1502378967, '6392B6C5FB53', 2, 27, -64, -65.29630279541016, 1.0675193071365356)
  (1502378967, '9A34ECDEA99E', 2, 22, -74, -77.0, 2.1157009601593018)
  (1502378967, 'DAD655CD510A', 2, 29, -65, -65.86206817626953, 0.5157614946365356)
  (1502378967, '5D358CDAED0D', 2, 30, -65, -65.63333129882812, 0.6149505376815796)]]
[[ (1502379027, 'DAD655CD510A', 2, 30, -65, -65.83334350585938, 0.4611358344554901)
  (1502379027, '5D358CDAED0D', 2, 29, -65, -65.62069702148438, 0.6218510270118713)
  (1502379027, '6392B6C5FB53', 2, 29, -64, -65.82759094238281, 0.8048507571220398)
  (1502379027, '9A34ECDEA99E', 2, 26, -73, -76.42308044433594, 2.1757400035858154)]]
[[ (1502379087, '6392B6C5FB53', 2, 29, -64, -66.03449249267578, 0.5658596158027649)
  (1502379087, '9A34ECDEA99E', 2, 27, -71, -75.66666412353516, 2.0939486026763916)
  (1502379087, 'DAD655CD510A', 2, 28, -64, -65.8214340209961, 0.5479638576507568)
  (1502379087, '5D358CDAED0D', 2, 29, -65, -66.10344696044922, 0.4887910783290863)]]
[[ (1502379147, '6392B6C5FB53', 2, 30, -64, -65.9000015258789, 0.9595251679420471)
  (1502379147, '9A34ECDEA99E', 2, 26, -71, -74.50000762939453, 2.1954503059387207)
  (1502379147, '5D358CDAED0D', 2, 27, -65, -66.07408142089844, 0.6751596331596375)
  (1502379147, 'DAD655CD510A', 2, 27, -64, -66.0740737915039, 0.8738030791282654)]]
[[ (1502379207, '6392B6C5FB53', 2, 30, -64, -67.13333129882812, 1.7366907596588135)
  (1502379207, '9A34ECDEA99E', 2, 26, -73, -76.96154022216797, 3.0526154041290283)
  (1502379207, 'DAD655CD510A', 2, 29, -65, -67.0, 1.5118577480316162)
  (1502379207, '5D358CDAED0D', 2, 30, -65, -66.10000610351562, 0.607424795627594)]]
[[ (1502379267, '6392B6C5FB53', 2, 30, -66, -68.23332214355469, 1.3565540313720703)
  (1502379267, '9A34ECDEA99E', 2, 28, -75, -78.78572082519531, 1.6634907722473145)
  (1502379267, 'DAD655CD510A', 2, 30, -67, -68.66666412353516, 0.8441857099533081)
  (1502379267, '5D358CDAED0D', 2, 29, -65, -66.34483337402344, 0.5526467561721802)]]
[[ (1502379327, '9A34ECDEA99E', 2, 29, -71, -75.03449249267578, 2.1294360160827637)
  (1502379327, 'DAD655CD510A', 2, 30, -65, -67.9000015258789, 2.186952590942383)
  (1502379327, '5D358CDAED0D', 2, 30, -65, -65.9000015258789, 0.48066216707229614)
  (1502379327, '6392B6C5FB53', 2, 29, -66, -67.96551513671875, 1.7419776916503906)]]
[[ (1502379387, '6392B6C5FB53', 2, 30, -63, -68.29997253417969, 2.9142906665802)
  (1502379387, '9A34ECDEA99E', 2, 25, -70, -75.99999237060547, 2.9580390453338623)
  (1502379387, 'DAD655CD510A', 2, 30, -62, -65.43334197998047, 1.6750355958938599)
  (1502379387, '5D358CDAED0D', 2, 29, -65, -67.24138641357422, 1.5733320713043213)]]
[[ (1502379447, '6392B6C5FB53', 2, 28, -66, -68.4285659790039, 1.894014835357666)
  (1502379447, '9A34ECDEA99E', 2, 27, -73, -77.44444274902344, 2.4703357219696045)
  (1502379447, 'DAD655CD510A', 2, 30, -64, -65.26667785644531, 0.7396764159202576)
  (1502379447, '5D358CDAED0D', 2, 30, -65, -65.8333511352539, 0.833907425403595)]]
[[ (1502379507, '6392B6C5FB53', 2, 29, -65, -68.24138641357422, 1.6830061674118042)
  (1502379507, '9A34ECDEA99E', 2, 25, -74, -76.31999969482422, 2.1548397541046143)
  (1502379507, 'DAD655CD510A', 2, 30, -62, -65.33332824707031, 1.0283339023590088)
  (1502379507, '5D358CDAED0D', 2, 30, -64, -65.79998779296875, 1.126484990119934)]]
[[ (1502379567, '6392B6C5FB53', 2, 30, -65, -66.4666748046875, 0.9371031522750854)
  (1502379567, 'DAD655CD510A', 2, 30, -65, -65.63333129882812, 0.6149487495422363)
