9A34ECDEA99E
time,hwid,type,samples,maxRSSI,mean,stddev
  (1502378535, '6392B6C5FB53', 2, 14, -65, -66.64286041259766, 1.905745029449463)
  (1502378535, 'DAD655CD510A', 2, 15, -68, -70.79999542236328, 3.1892683506011963)
  (1502378535, 'F9632B2DFC58', 2, 16, -71, -72.875, 1.204158902168274)]]
[[ (1502378835, 'DAD655CD510A', 2, 26, -68, -71.84615325927734, 2.7231199741363525)
  (1502378835, '459F7A08D5D7', 2, 21, -74, -76.28572082519531, 1.4880495071411133)
  (1502378835, '6392B6C5FB53', 2, 27, -66, -68.03704833984375, 1.764644742012024)
  (1502378835, 'F9632B2DFC58', 2, 22, -66, -70.7727279663086, 1.7163585424423218)]]
[[ (1502378835, 'DAD655CD510A', 2, 26, -68, -71.84615325927734, 2.7231199741363525)
  (1502378835, '459F7A08D5D7', 2, 21, -74, -76.28572082519531, 1.4880495071411133)
  (1502378835, '6392B6C5FB53', 2, 27, -66, -68.03704833984375, 1.764644742012024)
  (1502378835, 'F9632B2DFC58', 2, 22, -66, -70.7727279663086, 1.7163585424423218)]]
[[ (1502378895, 'DAD655CD510A', 2, 29, -68, -70.24138641357422, 1.1848814487457275)
  (1502378895, '5D358CDAED0D', 2, 30, -56, -58.733333587646484, 1.1426925659179688)
  (1502378895, '459F7A08D5D7', 2, 29, -73, -75.13792419433594, 0.9533458948135376)
  (1502378895, '6392B6C5FB53', 2, 29, -66, -70.06897735595703, 2.120157241821289)]]
[[ (1502378895, 'DAD655CD510A', 2, 29, -68, -70.24138641357422, 1.1848814487457275)
  (1502378895, '5D358CDAED0D', 2, 30, -56, -58.733333587646484, 1.1426925659179688)
  (1502378895, '459F7A08D5D7', 2, 29, -73, -75.13792419433594, 0.9533458948135376)
  (1502378895, '6392B6C5FB53', 2, 29, -66, -70.06897735595703, 2.120157241821289)]]
[[ (1502378955, 'DAD655CD510A', 2, 29, -67, -69.44827270507812, 1.325201392173767)
  (1502378955, '5D358CDAED0D', 2, 30, -58, -59.33333206176758, 1.5387710332870483)
  (1502378955, '459F7A08D5D7', 2, 28, -74, -77.25, 1.3505842685699463)
  (1502378955, '6392B6C5FB53', 2, 28, -67, -72.6785659790039, 3.399930477142334)]]
[[ (1502378955, 'DAD655CD510A', 2, 29, -67, -69.44827270507812, 1.325201392173767)
  (1502378955, '5D358CDAED0D', 2, 30, -58, -59.33333206176758, 1.5387710332870483)
  (1502378955, '459F7A08D5D7', 2, 28, -74, -77.25, 1.3505842685699463)
  (1502378955, '6392B6C5FB53', 2, 28, -67, -72.6785659790039, 3.399930477142334)]]
[[ (1502379015, 'DAD655CD510A', 2, 29, -69, -71.03447723388672, 1.7213515043258667)
  (1502379015, '5D358CDAED0D', 2, 30, -58, -59.53333282470703, 0.7760775685310364)
  (1502379015, '459F7A08D5D7', 2, 25, -74, -76.52000427246094, 1.3880424499511719)
  (1502379015, '6392B6C5FB53', 2, 27, -67, -71.44444274902344, 3.0550506114959717)]]
[[ (1502379015, 'DAD655CD510A', 2, 29, -69, -71.03447723388672, 1.7213515043258667)
  (1502379015, '5D358CDAED0D', 2, 30, -58, -59.53333282470703, 0.7760775685310364)
  (1502379015, '459F7A08D5D7', 2, 25, -74, -76.52000427246094, 1.3880424499511719)
  (1502379015, '6392B6C5FB53', 2, 27, -67, -71.44444274902344, 3.0550506114959717)]]
[[ (1502379075, 'DAD655CD510A', 2, 28, -69, -70.3214340209961, 0.7723736763000488)
  (1502379075, '5D358CDAED0D', 2, 30, -58, -59.03333282470703, 0.49013224244117737)
  (1502379075, '459F7A08D5D7', 2, 29, -75, -76.5172348022461, 1.0219260454177856)
  (1502379075, '6392B6C5FB53', 2, 29, -65, -66.9310302734375, 0.7987054586410522)]]
[[ (1502379075, 'DAD655CD510A', 2, 28, -69, -70.3214340209961, 0.7723736763000488)
  (1502379075, '5D358CDAED0D', 2, 30, -58, -59.03333282470703, 0.49013224244117737)
  (1502379075, '459F7A08D5D7', 2, 29, -75, -76.5172348022461, 1.0219260454177856)
  (1502379075, '6392B6C5FB53', 2, 29, -65, -66.9310302734375, 0.7987054586410522)]]
[[ (1502379135, 'DAD655CD510A', 2, 28, -67, -69.60714721679688, 1.4991185665130615)
  (1502379135, '459F7A08D5D7', 2, 27, -73, -75.14816284179688, 1.1335351467132568)
  (1502379135, '6392B6C5FB53', 2, 29, -64, -65.72413635253906, 1.3335386514663696)
  (1502379135, '5D358CDAED0D', 2, 29, -58, -59.58620834350586, 0.5680320262908936)]]
[[ (1502379135, 'DAD655CD510A', 2, 28, -67, -69.60714721679688, 1.4991185665130615)
  (1502379135, '459F7A08D5D7', 2, 27, -73, -75.14816284179688, 1.1335351467132568)
  (1502379135, '6392B6C5FB53', 2, 29, -64, -65.72413635253906, 1.3335386514663696)
  (1502379135, '5D358CDAED0D', 2, 29, -58, -59.58620834350586, 0.5680320262908936)]]
[[ (1502379195, 'DAD655CD510A', 2, 29, -66, -68.06897735595703, 1.4863944053649902)
