DAD655CD510A
time,hwid,type,samples,maxRSSI,mean,stddev
  (1502380463, '9A34ECDEA99E', 2, 24, -75, -79.87499237060547, 4.396766185760498)
  (1502380463, 'F9632B2DFC58', 2, 23, -78, -80.08695983886719, 1.7297632694244385)]]
[[ (1502380523, '459F7A08D5D7', 2, 28, -61, -66.6785659790039, 3.9912281036376953)
  (1502380523, '6392B6C5FB53', 2, 30, -53, -53.79999923706055, 0.40683865547180176)
  (1502380523, '9A34ECDEA99E', 2, 18, -77, -82.22222137451172, 2.941699266433716)
  (1502380523, '5D358CDAED0D', 2, 29, -52, -53.0, 0.2672610878944397)]]
[[ (1502380583, '459F7A08D5D7', 2, 27, -65, -69.25926208496094, 4.46863317489624)
  (1502380583, '6392B6C5FB53', 2, 30, -53, -54.133338928222656, 0.4341713786125183)
  (1502380583, '9A34ECDEA99E', 2, 29, -74, -77.37931060791016, 2.8083276748657227)
  (1502380583, 'F9632B2DFC58', 2, 23, -77, -79.43477630615234, 1.646652102470398)]]
[[ (1502380643, '459F7A08D5D7', 2, 26, -66, -70.92306518554688, 3.260957717895508)
  (1502380643, '6392B6C5FB53', 2, 30, -54, -54.733333587646484, 0.4497762620449066)
  (1502380643, '9A34ECDEA99E', 2, 26, -71, -77.69229888916016, 3.2095978260040283)
  (1502380643, 'F9632B2DFC58', 2, 23, -76, -78.43478393554688, 1.3759666681289673)]]
[[(1502380703, '459F7A08D5D7', 2, 28, -66, -74.0, 4.198766231536865)
  (1502380703, '5D358CDAED0D', 2, 31, -52, -52.74193572998047, 0.444802463054657)
  (1502380703, '6392B6C5FB53', 2, 30, -54, -54.9666633605957, 0.1825743466615677)
  (1502380703, '9A34ECDEA99E', 2, 25, -70, -73.8800048828125, 2.803565263748169)]]
[[ (1502380763, '459F7A08D5D7', 2, 29, -63, -69.24138641357422, 3.9969184398651123)
  (1502380763, '6392B6C5FB53', 2, 29, -55, -55.17240905761719, 0.3844259977340698)
  (1502380763, '9A34ECDEA99E', 2, 25, -70, -74.72000885009766, 2.2642176151275635)
  (1502380763, '5D358CDAED0D', 2, 30, -52, -52.79999923706055, 0.40683799982070923)]]
[[ (1502380823, '459F7A08D5D7', 2, 28, -63, -71.1785888671875, 5.630958557128906)
  (1502380823, '6392B6C5FB53', 2, 29, -53, -54.24137496948242, 0.7394547462463379)
  (1502380823, '9A34ECDEA99E', 2, 26, -68, -71.4230728149414, 2.2833807468414307)
  (1502380823, 'F9632B2DFC58', 2, 27, -71, -73.18519592285156, 1.0391229391098022)]]
[[ (1502380883, '459F7A08D5D7', 2, 28, -64, -70.67855834960938, 5.9195427894592285)
  (1502380883, '6392B6C5FB53', 2, 30, -53, -53.633331298828125, 0.6686751842498779)
  (1502380883, '5D358CDAED0D', 2, 30, -52, -52.9666633605957, 0.18257439136505127)
  (1502380883, '9A34ECDEA99E', 2, 24, -70, -72.08333587646484, 1.7916854619979858)]]
[[ (1502380943, '459F7A08D5D7', 2, 26, -66, -71.11537170410156, 4.589789867401123)
  (1502380943, '6392B6C5FB53', 2, 29, -54, -54.17241287231445, 0.384426474571228)
  (1502380943, '5D358CDAED0D', 2, 30, -53, -53.29999923706055, 0.46609047055244446)
  (1502380943, '9A34ECDEA99E', 2, 27, -70, -71.96296691894531, 1.0183497667312622)]]
[[ (1502381003, '6392B6C5FB53', 2, 30, -53, -53.63332748413086, 0.4901314079761505)
  (1502381003, '5D358CDAED0D', 2, 30, -53, -53.0333366394043, 0.18257445096969604)
  (1502381003, '9A34ECDEA99E', 2, 29, -70, -71.93103790283203, 1.1931670904159546)
  (1502381003, 'F9632B2DFC58', 2, 27, -73, -74.22222137451172, 0.6405132412910461)]]
[[ (1502381063, '459F7A08D5D7', 2, 29, -63, -65.7930908203125, 2.2421185970306396)
  (1502381063, '6392B6C5FB53', 2, 30, -53, -53.0666618347168, 0.2537081241607666)
  (1502381063, '5D358CDAED0D', 2, 30, -52, -52.900001525878906, 0.3051284849643707)
  (1502381063, '9A34ECDEA99E', 2, 28, -72, -74.28570556640625, 1.5361651182174683)]]
[[ (1502381123, '459F7A08D5D7', 2, 24, -60, -65.66666412353516, 5.537747859954834)
  (1502381123, '6392B6C5FB53', 2, 24, -53, -53.79166793823242, 0.8329704403877258)
  (1502381123, '5D358CDAED0D', 2, 25, -52, -53.0, 0.2886751592159271)
  (1502381123, 'F9632B2DFC58', 2, 24, -73, -74.20833587646484, 1.1025334596633911)]]
[[ (1502381183, '459F7A08D5D7', 2, 22, -61, -66.04544830322266, 4.3586530685424805)
  (1502381183, '6392B6C5FB53', 2, 23, -53, -54.0, 0.4264015555381775)
  (1502381183, '5D358CDAED0D', 2, 22, -53, -53.0, 0.0)
  (1502381183, '9A34ECDEA99E', 2, 23, -71, -73.04348754882812, 1.0215102434158325)]]
[[ (1502381243, 'F9632B2DFC58', 2, 17, -70, -72.47058868408203, 2.4268720149993896)
  (1502381243, '5D358CDAED0D', 2, 17, -52, -52.9411735534668, 0.24253591895103455)
  (1502381243, '459F7A08D5D7', 2, 10, -64, -70.5, 5.602578639984131)
  (1502381243, '6392B6C5FB53', 2, 16, -53, -53.8125, 0.40311288833618164)]]
[[ (1502381303, '459F7A08D5D7', 2, 28, -64, -70.92858123779297, 5.6169633865356445)
  (1502381303, '9A34ECDEA99E', 2, 26, -71, -74.34615325927734, 3.381624937057495)
  (1502381303, 'F9632B2DFC58', 2, 28, -69, -71.60714721679688, 1.0306161642074585)
  (1502381303, '5D358CDAED0D', 2, 30, -51, -52.4666633605957, 0.6288100481033325)]]
[[ (1502381363, '459F7A08D5D7', 2, 28, -63, -67.46427917480469, 2.6455016136169434)
  (1502381363, '9A34ECDEA99E', 2, 28, -66, -75.21428680419922, 3.7154054641723633)
  (1502381363, 'F9632B2DFC58', 2, 26, -70, -71.42308807373047, 0.9868349432945251)
  (1502381363, '5D358CDAED0D', 2, 29, -49, -52.75862121582031, 1.2998669147491455)]]
[[ (1502381423, '459F7A08D5D7', 2, 30, -63, -65.66666412353516, 0.8840860724449158)
  (1502381423, '9A34ECDEA99E', 2, 27, -66, -71.51851654052734, 3.7454628944396973)
  (1502381423, 'F9632B2DFC58', 2, 30, -68, -71.9000015258789, 1.398274302482605)
  (1502381423, '5D358CDAED0D', 2, 30, -52, -52.599998474121094, 0.49827244877815247)]]
[[ (1502381483, '459F7A08D5D7', 2, 29, -63, -65.31034851074219, 0.8905630707740784)
  (1502381483, '9A34ECDEA99E', 2, 30, -68, -71.83332061767578, 2.2450459003448486)
  (1502381483, 'F9632B2DFC58', 2, 30, -70, -70.96666717529297, 0.6686756014823914)
  (1502381483, '5D358CDAED0D', 2, 29, -51, -52.06896209716797, 0.37139177322387695)]]
[[ (1502381543, '459F7A08D5D7', 2, 29, -65, -65.9310302734375, 0.5298945307731628)
  (1502381543, '9A34ECDEA99E', 2, 28, -67, -70.64286041259766, 2.2478673458099365)
  (1502381543, '5D358CDAED0D', 2, 29, -52, -52.310340881347656, 0.47082361578941345)
  (1502381543, 'F9632B2DFC58', 2, 28, -68, -73.78571319580078, 4.003306865692139)]]
[[ (1502381663, '459F7A08D5D7', 2, 28, -63, -65.78570556640625, 1.4995605945587158)
  (1502381663, '9A34ECDEA99E', 2, 27, -68, -69.81481170654297, 1.6649562120437622)
  (1502381663, 'F9632B2DFC58', 2, 24, -71, -78.83333587646484, 3.1300296783447266)
  (1502381663, '5D358CDAED0D', 2, 30, -51, -52.20000076293945, 0.48423412442207336)]]
[[ (1502381723, '459F7A08D5D7', 2, 30, -63, -64.83333587646484, 0.8339076042175293)
  (1502381723, '9A34ECDEA99E', 2, 29, -68, -69.82757568359375, 0.9661759734153748)
  (1502381723, 'F9632B2DFC58', 2, 24, -74, -76.41666412353516, 2.430180549621582)
  (1502381723, '5D358CDAED0D', 2, 30, -52, -52.900001525878906, 0.305128276348114)]]
[[ (1502381783, '459F7A08D5D7', 2, 22, -63, -64.45455169677734, 0.8004334568977356)
  (1502381783, '9A34ECDEA99E', 2, 29, -68, -70.10345458984375, 1.263351321220398)
  (1502381783, '5D358CDAED0D', 2, 30, -52, -52.9333381652832, 0.3651483356952667)
  (1502381783, 'F9632B2DFC58', 2, 26, -72, -75.23078155517578, 2.3376526832580566)]]
[[ (1502381783, '459F7A08D5D7', 2, 22, -63, -64.45455169677734, 0.8004334568977356)
  (1502381783, '9A34ECDEA99E', 2, 29, -68, -70.10345458984375, 1.263351321220398)
  (1502381783, '5D358CDAED0D', 2, 30, -52, -52.9333381652832, 0.3651483356952667)
  (1502381783, 'F9632B2DFC58', 2, 26, -72, -75.23078155517578, 2.3376526832580566)]]
[[ (1502381783, '459F7A08D5D7', 2, 22, -63, -64.45455169677734, 0.8004334568977356)
