hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
6CB2C2E23CB4,05,-35,0,213,2520,00,0,0,2,0,1,0
34EC8D9EA832,05,-35,0,213,2720,00,212,30,3,0,1,0
34EC8D9EA832,05,-32,0,213,2720,00,212,30,3,0,1,0
6CB2C2E23CB4,05,-35,0,213,2520,00,0,0,2,0,1,0
6CB2C2E23CB4,05,-35,0,213,2520,00,0,0,2,0,1,0
6CB2C2E23CB4,05,-35,0,213,2520,80,0,0,3,0,1,0
6CB2C2E23CB4,05,-35,0,213,2520,00,0,0,3,0,1,0
048FB98B7A9D,05,-20,0,213,3490,20,0,0,3,0,1,0
048FB98B7A9D,05,-20,0,213,3490,20,0,0,3,0,1,0
048FB98B7A9D,05,-20,0,213,3490,20,0,0,2,0,1,0
796A607B4F56,05,-20,0,213,3570,14,0,0,8,0,1,0
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
796A607B4F56,05,-20,0,213,3570,14,0,0,8,0,1,0
048FB98B7A9D,05,-19,0,213,3490,20,0,0,3,0,1,0
0C2F3334E5B0,05,-35,0,213,2770,03,0,0,229,0,1,0
048FB98B7A9D,05,-20,0,213,3500,00,0,0,14,0,1,0
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
048FB98B7A9D,05,-29,0,213,3500,00,0,0,5,0,1,0
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
048FB98B7A9D,05,-27,0,213,3500,00,0,0,20,0,1,0
796A607B4F56,05,-26,0,213,3320,14,0,0,0,0,1,0
048FB98B7A9D,05,-33,0,213,3350,00,0,0,0,0,1,0
048FB98B7A9D,05,-29,0,213,3480,00,0,0,9,0,1,0
796A607B4F56,05,-32,0,213,3350,15,0,0,53,0,1,0
048FB98B7A9D,05,-35,0,213,3480,00,0,0,5,0,1,0
048FB98B7A9D,05,-28,0,212,3270,00,0,0,0,0,1,0
796A607B4F56,05,-25,0,212,3380,15,0,0,39,0,1,0
048FB98B7A9D,05,-35,0,212,3340,00,213,53,1,0,1,0
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
048FB98B7A9D,05,-24,0,212,3340,80,213,115,3,0,1,0
